,Unnamed: 0,Acc,type,column
183,183,51.31172839506173,Shuffle,NP66_B1_0
184,184,57.581018518518526,Shuffle,NP66_B1_0
185,185,48.84259259259259,Shuffle,NP66_B1_0
186,186,48.0516975308642,Shuffle,NP66_B1_0
187,187,48.05169753086421,Shuffle,NP66_B1_0
188,188,55.15046296296296,Shuffle,NP66_B1_0
189,189,38.54166666666667,Shuffle,NP66_B1_0
190,190,53.163580246913575,Shuffle,NP66_B1_0
191,191,49.67206790123456,Shuffle,NP66_B1_0
192,192,48.59182098765432,Shuffle,NP66_B1_0
193,193,58.0054012345679,Shuffle,NP66_B1_0
194,194,50.65586419753087,Shuffle,NP66_B1_0
195,195,50.0,Shuffle,NP66_B1_0
196,196,56.88657407407408,Shuffle,NP66_B1_0
197,197,50.3858024691358,Shuffle,NP66_B1_0
198,198,48.45679012345679,Shuffle,NP66_B1_0
199,199,51.3695987654321,Shuffle,NP66_B1_0
200,200,68.28703703703702,True,NP66_B1_1
201,201,68.40277777777779,True,NP66_B1_1
202,202,69.77237654320987,True,NP66_B1_1
203,203,69.88811728395062,True,NP66_B1_1
204,204,68.5185185185185,True,NP66_B1_1
205,205,68.61496913580247,True,NP66_B1_1
206,206,68.69212962962963,True,NP66_B1_1
207,207,68.20987654320987,True,NP66_B1_1
208,208,68.75,True,NP66_B1_1
209,209,69.23225308641975,True,NP66_B1_1
210,210,69.52160493827161,True,NP66_B1_1
211,211,69.27083333333334,True,NP66_B1_1
212,212,71.4506172839506,True,NP66_B1_1
213,213,68.69212962962963,True,NP66_B1_1
214,214,69.48302469135803,True,NP66_B1_1
215,215,69.65663580246914,True,NP66_B1_1
216,216,69.94598765432099,True,NP66_B1_1
217,217,69.21296296296296,True,NP66_B1_1
218,218,69.1550925925926,True,NP66_B1_1
219,219,69.98456790123457,True,NP66_B1_1
220,220,69.96527777777779,True,NP66_B1_1
221,221,71.33487654320987,True,NP66_B1_1
222,222,68.90432098765432,True,NP66_B1_1
223,223,68.63425925925925,True,NP66_B1_1
224,224,68.49922839506173,True,NP66_B1_1
225,225,69.75308641975309,True,NP66_B1_1
226,226,69.30941358024693,True,NP66_B1_1
227,227,68.46064814814814,True,NP66_B1_1
228,228,69.54089506172839,True,NP66_B1_1
229,229,69.07793209876543,True,NP66_B1_1
230,230,70.52469135802468,True,NP66_B1_1
231,231,70.62114197530866,True,NP66_B1_1
232,232,69.92669753086419,True,NP66_B1_1
233,233,68.5763888888889,True,NP66_B1_1
234,234,70.17746913580247,True,NP66_B1_1
235,235,69.96527777777777,True,NP66_B1_1
236,236,70.04243827160495,True,NP66_B1_1
237,237,68.53780864197529,True,NP66_B1_1
238,238,69.07793209876544,True,NP66_B1_1
239,239,68.22916666666666,True,NP66_B1_1
240,240,68.63425925925925,True,NP66_B1_1
241,241,69.38657407407408,True,NP66_B1_1
242,242,68.73070987654322,True,NP66_B1_1
243,243,69.36728395061729,True,NP66_B1_1
244,244,69.92669753086422,True,NP66_B1_1
245,245,68.11342592592592,True,NP66_B1_1
246,246,69.61805555555556,True,NP66_B1_1
247,247,69.38657407407408,True,NP66_B1_1
248,248,69.09722222222221,True,NP66_B1_1
249,249,70.87191358024691,True,NP66_B1_1
250,250,70.4861111111111,True,NP66_B1_1
251,251,68.80787037037037,True,NP66_B1_1
252,252,70.8719135802469,True,NP66_B1_1
253,253,68.51851851851852,True,NP66_B1_1
254,254,68.24845679012346,True,NP66_B1_1
255,255,69.61805555555554,True,NP66_B1_1
256,256,69.46373456790124,True,NP66_B1_1
257,257,70.00385802469135,True,NP66_B1_1
258,258,68.63425925925925,True,NP66_B1_1
259,259,68.38348765432099,True,NP66_B1_1
260,260,69.52160493827162,True,NP66_B1_1
261,261,71.21913580246914,True,NP66_B1_1
262,262,70.3125,True,NP66_B1_1
263,263,70.6983024691358,True,NP66_B1_1
264,264,69.116512345679,True,NP66_B1_1
265,265,69.71450617283949,True,NP66_B1_1
266,266,68.59567901234568,True,NP66_B1_1
267,267,69.29012345679013,True,NP66_B1_1
268,268,69.40586419753086,True,NP66_B1_1
269,269,70.25462962962963,True,NP66_B1_1
270,270,68.57638888888889,True,NP66_B1_1
271,271,69.59876543209876,True,NP66_B1_1
272,272,69.05864197530865,True,NP66_B1_1
273,273,70.00385802469135,True,NP66_B1_1
274,274,69.77237654320987,True,NP66_B1_1
275,275,68.90432098765432,True,NP66_B1_1
276,276,69.1358024691358,True,NP66_B1_1
277,277,69.1550925925926,True,NP66_B1_1
278,278,69.25154320987654,True,NP66_B1_1
279,279,70.25462962962963,True,NP66_B1_1
280,280,69.17438271604938,True,NP66_B1_1
281,281,71.39274691358025,True,NP66_B1_1
282,282,69.40586419753086,True,NP66_B1_1
283,283,68.40277777777777,True,NP66_B1_1
284,284,70.27391975308642,True,NP66_B1_1
285,285,69.81095679012346,True,NP66_B1_1
286,286,69.05864197530863,True,NP66_B1_1
287,287,70.5054012345679,True,NP66_B1_1
288,288,69.96527777777779,True,NP66_B1_1
289,289,69.7337962962963,True,NP66_B1_1
290,290,70.87191358024693,True,NP66_B1_1
291,291,68.28703703703704,True,NP66_B1_1
292,292,68.20987654320987,True,NP66_B1_1
293,293,69.42515432098766,True,NP66_B1_1
294,294,69.71450617283949,True,NP66_B1_1
295,295,70.81404320987654,True,NP66_B1_1
296,296,70.40895061728394,True,NP66_B1_1
297,297,70.81404320987654,True,NP66_B1_1
298,298,70.98765432098766,True,NP66_B1_1
299,299,71.41203703703702,True,NP66_B1_1
300,300,48.30246913580248,Shuffle,NP66_B1_1
301,301,50.3858024691358,Shuffle,NP66_B1_1
302,302,49.016203703703695,Shuffle,NP66_B1_1
303,303,46.95216049382716,Shuffle,NP66_B1_1
304,304,52.893518518518526,Shuffle,NP66_B1_1
305,305,58.44907407407407,Shuffle,NP66_B1_1
306,306,44.21296296296296,Shuffle,NP66_B1_1
307,307,52.064043209876544,Shuffle,NP66_B1_1
308,308,50.81018518518518,Shuffle,NP66_B1_1
309,309,47.53086419753087,Shuffle,NP66_B1_1
310,310,56.52006172839506,Shuffle,NP66_B1_1
311,311,42.30324074074074,Shuffle,NP66_B1_1
312,312,40.10416666666667,Shuffle,NP66_B1_1
313,313,48.70756172839506,Shuffle,NP66_B1_1
314,314,44.73379629629631,Shuffle,NP66_B1_1
315,315,51.23456790123456,Shuffle,NP66_B1_1
316,316,31.500771604938272,Shuffle,NP66_B1_1
317,317,49.151234567901234,Shuffle,NP66_B1_1
318,318,56.30787037037037,Shuffle,NP66_B1_1
319,319,45.58256172839506,Shuffle,NP66_B1_1
320,320,53.22145061728395,Shuffle,NP66_B1_1
321,321,40.99151234567901,Shuffle,NP66_B1_1
322,322,44.79166666666667,Shuffle,NP66_B1_1
323,323,53.04783950617284,Shuffle,NP66_B1_1
324,324,48.34104938271605,Shuffle,NP66_B1_1
325,325,49.44058641975309,Shuffle,NP66_B1_1
326,326,55.65200617283952,Shuffle,NP66_B1_1
327,327,56.4429012345679,Shuffle,NP66_B1_1
328,328,30.825617283950617,Shuffle,NP66_B1_1
329,329,43.1712962962963,Shuffle,NP66_B1_1
330,330,44.67592592592593,Shuffle,NP66_B1_1
331,331,45.929783950617285,Shuffle,NP66_B1_1
332,332,55.55555555555556,Shuffle,NP66_B1_1
333,333,34.5871913580247,Shuffle,NP66_B1_1
334,334,53.973765432098766,Shuffle,NP66_B1_1
335,335,51.929012345679006,Shuffle,NP66_B1_1
336,336,44.69521604938272,Shuffle,NP66_B1_1
337,337,36.670524691358025,Shuffle,NP66_B1_1
338,338,44.367283950617285,Shuffle,NP66_B1_1
339,339,51.19598765432099,Shuffle,NP66_B1_1
340,340,52.623456790123456,Shuffle,NP66_B1_1
341,341,38.77314814814815,Shuffle,NP66_B1_1
342,342,42.20679012345679,Shuffle,NP66_B1_1
343,343,59.22067901234568,Shuffle,NP66_B1_1
344,344,51.71682098765432,Shuffle,NP66_B1_1
345,345,40.08487654320987,Shuffle,NP66_B1_1
346,346,44.00077160493827,Shuffle,NP66_B1_1
347,347,33.969907407407405,Shuffle,NP66_B1_1
348,348,48.41820987654321,Shuffle,NP66_B1_1
349,349,48.09027777777778,Shuffle,NP66_B1_1
350,350,52.52700617283951,Shuffle,NP66_B1_1
351,351,48.20601851851852,Shuffle,NP66_B1_1
352,352,46.952160493827165,Shuffle,NP66_B1_1
353,353,52.31481481481482,Shuffle,NP66_B1_1
354,354,47.8587962962963,Shuffle,NP66_B1_1
355,355,29.10879629629629,Shuffle,NP66_B1_1
356,356,45.7175925925926,Shuffle,NP66_B1_1
357,357,45.83333333333333,Shuffle,NP66_B1_1
358,358,53.491512345679006,Shuffle,NP66_B1_1
359,359,44.88811728395062,Shuffle,NP66_B1_1
360,360,46.93287037037037,Shuffle,NP66_B1_1
361,361,50.32793209876543,Shuffle,NP66_B1_1
362,362,32.25308641975309,Shuffle,NP66_B1_1
363,363,35.12731481481482,Shuffle,NP66_B1_1
364,364,44.38657407407408,Shuffle,NP66_B1_1
365,365,50.09645061728395,Shuffle,NP66_B1_1
366,366,35.62885802469136,Shuffle,NP66_B1_1
367,367,51.31172839506173,Shuffle,NP66_B1_1
368,368,51.09953703703704,Shuffle,NP66_B1_1
369,369,44.1550925925926,Shuffle,NP66_B1_1
370,370,39.81481481481482,Shuffle,NP66_B1_1
371,371,50.597993827160494,Shuffle,NP66_B1_1
372,372,37.84722222222222,Shuffle,NP66_B1_1
373,373,40.31635802469136,Shuffle,NP66_B1_1
374,374,42.86265432098767,Shuffle,NP66_B1_1
375,375,50.46296296296296,Shuffle,NP66_B1_1
376,376,33.12114197530864,Shuffle,NP66_B1_1
377,377,38.59953703703704,Shuffle,NP66_B1_1
378,378,49.170524691358025,Shuffle,NP66_B1_1
379,379,56.15354938271605,Shuffle,NP66_B1_1
380,380,46.70138888888889,Shuffle,NP66_B1_1
381,381,40.60570987654321,Shuffle,NP66_B1_1
382,382,49.86496913580248,Shuffle,NP66_B1_1
383,383,46.21913580246913,Shuffle,NP66_B1_1
384,384,49.32484567901234,Shuffle,NP66_B1_1
385,385,48.41820987654321,Shuffle,NP66_B1_1
386,386,54.53317901234568,Shuffle,NP66_B1_1
387,387,56.385030864197525,Shuffle,NP66_B1_1
388,388,37.63503086419754,Shuffle,NP66_B1_1
389,389,47.472993827160494,Shuffle,NP66_B1_1
390,390,54.43672839506173,Shuffle,NP66_B1_1
391,391,38.13657407407408,Shuffle,NP66_B1_1
392,392,50.63657407407407,Shuffle,NP66_B1_1
393,393,46.08410493827161,Shuffle,NP66_B1_1
394,394,51.7554012345679,Shuffle,NP66_B1_1
395,395,39.004629629629626,Shuffle,NP66_B1_1
396,396,30.690586419753085,Shuffle,NP66_B1_1
397,397,60.28163580246913,Shuffle,NP66_B1_1
398,398,55.57484567901234,Shuffle,NP66_B1_1
399,399,49.18981481481482,Shuffle,NP66_B1_1
400,400,84.18367346938776,True,NP66_B2_0
401,401,71.5561224489796,True,NP66_B2_0
402,402,76.14795918367348,True,NP66_B2_0
403,403,67.34693877551021,True,NP66_B2_0
404,404,79.46428571428572,True,NP66_B2_0
405,405,69.64285714285714,True,NP66_B2_0
406,406,59.94897959183674,True,NP66_B2_0
407,407,70.53571428571429,True,NP66_B2_0
408,408,70.53571428571428,True,NP66_B2_0
409,409,78.57142857142857,True,NP66_B2_0
410,410,65.05102040816327,True,NP66_B2_0
411,411,69.89795918367348,True,NP66_B2_0
412,412,76.14795918367346,True,NP66_B2_0
413,413,63.39285714285715,True,NP66_B2_0
414,414,71.68367346938776,True,NP66_B2_0
415,415,73.34183673469389,True,NP66_B2_0
416,416,69.38775510204081,True,NP66_B2_0
417,417,69.51530612244898,True,NP66_B2_0
418,418,73.72448979591837,True,NP66_B2_0
419,419,78.0612244897959,True,NP66_B2_0
420,420,65.05102040816327,True,NP66_B2_0
421,421,75.76530612244898,True,NP66_B2_0
422,422,72.1938775510204,True,NP66_B2_0
423,423,75.51020408163265,True,NP66_B2_0
424,424,74.87244897959184,True,NP66_B2_0
425,425,70.79081632653062,True,NP66_B2_0
426,426,69.64285714285715,True,NP66_B2_0
427,427,71.30102040816327,True,NP66_B2_0
428,428,75.38265306122449,True,NP66_B2_0
429,429,73.21428571428572,True,NP66_B2_0
430,430,66.58163265306122,True,NP66_B2_0
431,431,77.55102040816327,True,NP66_B2_0
432,432,73.08673469387756,True,NP66_B2_0
433,433,78.95408163265306,True,NP66_B2_0
434,434,55.61224489795917,True,NP66_B2_0
435,435,74.48979591836735,True,NP66_B2_0
436,436,76.53061224489795,True,NP66_B2_0
437,437,57.78061224489795,True,NP66_B2_0
438,438,60.0765306122449,True,NP66_B2_0
439,439,70.91836734693877,True,NP66_B2_0
440,440,65.17857142857143,True,NP66_B2_0
441,441,78.69897959183673,True,NP66_B2_0
442,442,71.93877551020408,True,NP66_B2_0
443,443,80.10204081632654,True,NP66_B2_0
444,444,81.76020408163265,True,NP66_B2_0
445,445,70.53571428571428,True,NP66_B2_0
446,446,72.06632653061224,True,NP66_B2_0
447,447,73.59693877551021,True,NP66_B2_0
448,448,67.7295918367347,True,NP66_B2_0
449,449,78.4438775510204,True,NP66_B2_0
450,450,80.2295918367347,True,NP66_B2_0
451,451,72.06632653061224,True,NP66_B2_0
452,452,67.21938775510203,True,NP66_B2_0
453,453,70.91836734693877,True,NP66_B2_0
454,454,69.38775510204081,True,NP66_B2_0
455,455,59.82142857142857,True,NP66_B2_0
456,456,65.9438775510204,True,NP66_B2_0
457,457,74.48979591836734,True,NP66_B2_0
458,458,68.62244897959184,True,NP66_B2_0
459,459,74.87244897959184,True,NP66_B2_0
460,460,75.63775510204083,True,NP66_B2_0
461,461,66.96428571428572,True,NP66_B2_0
462,462,68.11224489795919,True,NP66_B2_0
463,463,72.70408163265306,True,NP66_B2_0
464,464,78.4438775510204,True,NP66_B2_0
465,465,79.08163265306123,True,NP66_B2_0
466,466,59.82142857142857,True,NP66_B2_0
467,467,72.57653061224491,True,NP66_B2_0
468,468,65.17857142857143,True,NP66_B2_0
469,469,70.91836734693878,True,NP66_B2_0
470,470,80.99489795918366,True,NP66_B2_0
471,471,56.63265306122449,True,NP66_B2_0
472,472,74.3622448979592,True,NP66_B2_0
473,473,75.25510204081634,True,NP66_B2_0
474,474,71.9387755102041,True,NP66_B2_0
475,475,63.39285714285715,True,NP66_B2_0
476,476,66.58163265306122,True,NP66_B2_0
477,477,77.55102040816327,True,NP66_B2_0
478,478,69.38775510204081,True,NP66_B2_0
479,479,74.23469387755102,True,NP66_B2_0
480,480,67.09183673469387,True,NP66_B2_0
481,481,65.9438775510204,True,NP66_B2_0
482,482,77.04081632653062,True,NP66_B2_0
483,483,67.98469387755102,True,NP66_B2_0
484,484,74.61734693877553,True,NP66_B2_0
485,485,72.06632653061224,True,NP66_B2_0
486,486,75.63775510204081,True,NP66_B2_0
487,487,77.55102040816327,True,NP66_B2_0
488,488,72.44897959183673,True,NP66_B2_0
489,489,70.28061224489797,True,NP66_B2_0
490,490,77.4234693877551,True,NP66_B2_0
491,491,78.31632653061223,True,NP66_B2_0
492,492,68.87755102040816,True,NP66_B2_0
493,493,71.68367346938777,True,NP66_B2_0
494,494,79.08163265306122,True,NP66_B2_0
495,495,66.19897959183673,True,NP66_B2_0
496,496,80.10204081632652,True,NP66_B2_0
497,497,73.9795918367347,True,NP66_B2_0
498,498,67.60204081632654,True,NP66_B2_0
499,499,68.87755102040816,True,NP66_B2_0
500,500,43.75000000000001,Shuffle,NP66_B2_0
501,501,50.51020408163265,Shuffle,NP66_B2_0
502,502,53.826530612244895,Shuffle,NP66_B2_0
503,503,61.0969387755102,Shuffle,NP66_B2_0
504,504,58.92857142857143,Shuffle,NP66_B2_0
505,505,46.93877551020408,Shuffle,NP66_B2_0
506,506,29.464285714285715,Shuffle,NP66_B2_0
507,507,45.66326530612245,Shuffle,NP66_B2_0
508,508,47.32142857142857,Shuffle,NP66_B2_0
509,509,59.18367346938776,Shuffle,NP66_B2_0
510,510,35.076530612244895,Shuffle,NP66_B2_0
511,511,28.061224489795915,Shuffle,NP66_B2_0
512,512,41.326530612244895,Shuffle,NP66_B2_0
513,513,46.30102040816326,Shuffle,NP66_B2_0
514,514,50.38265306122449,Shuffle,NP66_B2_0
515,515,40.30612244897959,Shuffle,NP66_B2_0
516,516,42.21938775510204,Shuffle,NP66_B2_0
517,517,42.3469387755102,Shuffle,NP66_B2_0
518,518,59.94897959183674,Shuffle,NP66_B2_0
519,519,23.469387755102044,Shuffle,NP66_B2_0
520,520,26.913265306122447,Shuffle,NP66_B2_0
521,521,22.831632653061224,Shuffle,NP66_B2_0
522,522,62.755102040816325,Shuffle,NP66_B2_0
523,523,43.36734693877551,Shuffle,NP66_B2_0
524,524,57.6530612244898,Shuffle,NP66_B2_0
525,525,52.16836734693877,Shuffle,NP66_B2_0
526,526,37.62755102040816,Shuffle,NP66_B2_0
527,527,41.70918367346938,Shuffle,NP66_B2_0
528,528,26.785714285714285,Shuffle,NP66_B2_0
529,529,56.25,Shuffle,NP66_B2_0
530,530,38.13775510204081,Shuffle,NP66_B2_0
531,531,46.1734693877551,Shuffle,NP66_B2_0
532,532,43.62244897959184,Shuffle,NP66_B2_0
533,533,36.35204081632652,Shuffle,NP66_B2_0
534,534,49.74489795918367,Shuffle,NP66_B2_0
535,535,48.852040816326536,Shuffle,NP66_B2_0
536,536,45.28061224489796,Shuffle,NP66_B2_0
537,537,47.193877551020414,Shuffle,NP66_B2_0
538,538,52.04081632653062,Shuffle,NP66_B2_0
539,539,56.37755102040816,Shuffle,NP66_B2_0
540,540,45.66326530612245,Shuffle,NP66_B2_0
541,541,51.78571428571429,Shuffle,NP66_B2_0
542,542,54.33673469387755,Shuffle,NP66_B2_0
543,543,40.05102040816326,Shuffle,NP66_B2_0
544,544,63.52040816326531,Shuffle,NP66_B2_0
545,545,44.38775510204082,Shuffle,NP66_B2_0
546,546,55.73979591836734,Shuffle,NP66_B2_0
547,547,51.78571428571428,Shuffle,NP66_B2_0
548,548,54.46428571428571,Shuffle,NP66_B2_0
549,549,48.34183673469388,Shuffle,NP66_B2_0
550,550,34.94897959183674,Shuffle,NP66_B2_0
551,551,41.07142857142858,Shuffle,NP66_B2_0
552,552,51.91326530612245,Shuffle,NP66_B2_0
553,553,59.94897959183674,Shuffle,NP66_B2_0
554,554,48.46938775510205,Shuffle,NP66_B2_0
555,555,47.448979591836746,Shuffle,NP66_B2_0
556,556,49.74489795918368,Shuffle,NP66_B2_0
557,557,55.10204081632652,Shuffle,NP66_B2_0
558,558,46.81122448979592,Shuffle,NP66_B2_0
559,559,53.57142857142857,Shuffle,NP66_B2_0
560,560,50.76530612244897,Shuffle,NP66_B2_0
561,561,57.14285714285714,Shuffle,NP66_B2_0
